cid	chembl_id	smiles	InChI Key
229295	CHEMBL3187229	C#C[C@]1(OC(=O)CCCCCC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C	APTGJECXMIKIET-WOSSHHRXSA-N
5329150	CHEMBL149201	Cc1[nH]c(/C=C2\C(=O)Nc3cc(-c4ccccc4)ccc32)c(C)c1CCC(=O)O	APYYTEJNOZQZNA-MOSHPQCFSA-N
4013695	CHEMBL301707	COc1ccccc1N1CCN(CCn2c(=O)[nH]c3c([nH]c4ccccc43)c2=O)CC1	AQASGOHUMGAWJJ-UHFFFAOYSA-N
4170	CHEMBL878	Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C	AQCHWTWZEMGIFD-UHFFFAOYSA-N
119461	CHEMBL1317823	CC(C)Oc1ccc2c(=O)c3cc(C(=O)O)ccc3oc2c1	AQFFXPQJLZFABJ-UHFFFAOYSA-N
9956119	CHEMBL412142	Cc1c[nH]c(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)n1	AQGNHMOJWBZFQQ-UHFFFAOYSA-N
4946	CHEMBL27	CC(C)NCC(O)COc1cccc2ccccc12	AQHHHDLHHXJYJD-UHFFFAOYSA-N
21138	CHEMBL275742	CC(C)NC[C@@H](O)COc1cccc2ccccc12	AQHHHDLHHXJYJD-CQSZACIVSA-N
2756	CHEMBL30	CN/C(=N\C#N)NCCSCc1nc[nH]c1C	AQIXAKUUQRKLND-UHFFFAOYSA-N
59768	CHEMBL768	COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1	AQNDDEOPVVGCPG-UHFFFAOYSA-N
46930987	CHEMBL5308472	CCNC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(O)CCc2ccccc2)[C@@H](O)C[C@@H]1O	AQOKCDNYWBIDND-GLQITXMVSA-N
6433122	CHEMBL1215661	N#Cc1c[nH]c2c(C(=O)N3CCN(CCc4ccc(F)cc4)CC3)cccc12	AQRLDDAFYYAIJP-UHFFFAOYSA-N
11712625	CHEMBL400402	Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12	AQSSMEORRLJZLU-UHFFFAOYSA-N
67376285	CHEMBL3646801	O=C(C1CC1)N1CC[C@@H](Cc2n[nH]c(=O)n2-c2ccc(-c3ccc4occc4c3)cc2)C1	AQTPWCUIYUOEMG-INIZCTEOSA-N
2765355	CHEMBL409038	Nc1nccc(-c2ccc3noc(-c4ccc(Cl)cc4)c3c2)n1	AQVFETGXIRKVAQ-UHFFFAOYSA-N
60855	CHEMBL222813	CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N	ARAIBEBZBOPLMB-UFGQHTETSA-N
132981	CHEMBL9337	CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)N1CCCCO	ARBYGDBJECGMGA-UHFFFAOYSA-N
346721	CHEMBL4303335	CCCC(C)NC(=O)c1ccc(Cl)c(Cl)c1	ARDYECYBETXQFD-UHFFFAOYSA-N
6178305		CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1	ARFHIAQFJWUCFH-IZZDOVSWSA-N
5335621	CHEMBL2322201	CCOC(=O)c1ccc(N2NC(=O)/C(=C/c3ccc([N+](=O)[O-])o3)C2=O)cc1	ARGIPZKQJGFSGQ-LCYFTJDESA-N
30951	CHEMBL94081	C=CCOc1ccc(CC(=O)O)cc1Cl	ARHWPKZXBHOEEE-UHFFFAOYSA-N
14871	CHEMBL510533	CCCCCCCCCCCC(=O)OCC(O)CO	ARIWANIATODDMH-UHFFFAOYSA-N
9818682	CHEMBL226630	NC(=O)c1noc([C@H](CCCC2CCCCC2)CC(=O)NO)n1	ARJCBSRIPGJMAD-LLVKDONJSA-N
11848206	CHEMBL1254945	O=C(c1cccc(N2Cc3cccc(Cl)c3C2=O)c1)N1CCC2(CC1)CCN(c1ccncc1)CC2	ARYQHSWJGHCGJS-UHFFFAOYSA-N
44191096	CHEMBL562551	COc1cc(NC(=O)c2ccccn2)ccc1Cl	ARYUXFNGXHNNDM-UHFFFAOYSA-N
68801	CHEMBL2106966	Cc1ccnc(NC(=O)C(C)c2cccc(C(=O)c3ccccc3)c2)c1	ASFKKFRSMGBFRO-UHFFFAOYSA-N
126388	CHEMBL20377	CN(CCc1ccc(Cl)c(Cl)c1)CCN1CCCC1	ASGIQUHBAVIOTI-UHFFFAOYSA-N
11434515	CHEMBL551466	O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1	ASMXXROZKSBQIH-VITNCHFBSA-N
40539	CHEMBL168279	N[C@@H](Cn1oc(=O)[nH]c1=O)C(=O)O	ASNFTDCKZKHJSW-REOHCLBHSA-N
135565903	CHEMBL1089318	Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1	ASOADIZOVZTJSR-UHFFFAOYSA-N
11963622		N#C[Fe-2](C#N)(C#N)(C#N)(C#N)N=O	ASPOIVQEUUCDQT-UHFFFAOYSA-N
5275766	CHEMBL207004	CC(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(C(N)=O)cc3)CC2)c2ccc(C)c(Cl)c2)CC1	ASSJTMUEFHUKMJ-UHFFFAOYSA-N
59422203	CHEMBL3039513	CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F	ASUGUQWIHMTFJL-QGZVFWFLSA-N
9651	CHEMBL659	COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2	ASUTZQLVASHGKV-JDFRZJQESA-N
5327	CHEMBL446	Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1	ASWVTGNCAZCNNR-UHFFFAOYSA-N
5702044	CHEMBL3039328	CN[C@@H]1C(OC2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)OC(C)[C@]2(O)CO)OC(CO)C(O)C1O	ASXBYYWOLISCLQ-DAOCWCMRSA-N
1220	CHEMBL56	CCCN(CCC)C1CCc2cccc(O)c2C1	ASXGJMSKWNBENU-UHFFFAOYSA-N
8961	CHEMBL1449249	Oc1ccc(Cl)c2c1CCC2	ATAJVFBUUIBIEO-UHFFFAOYSA-N
135413536	CHEMBL1471	C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1	ATALOFNDEOCMKK-OITMNORJSA-N
3752	CHEMBL136497	Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1	ATCGGEJZONJOCL-UHFFFAOYSA-N
5280569	CHEMBL244948	O=c1ccc2ccc(O)c(O)c2o1	ATEFPOUAMCWAQS-UHFFFAOYSA-N
91437	CHEMBL1455300	CC1=C(O)C(=O)[C@@H]2O[C@@H]2C1=O	ATFNSNUJZOYXFC-RQJHMYQMSA-N
6918649	CHEMBL1210710	COc1ccc(S(=O)(=O)Nc2cc(Cl)cc(Cl)c2OC)cc1N1CCNCC1	ATKZKAYWARYLBW-UHFFFAOYSA-N
6917974	CHEMBL250172	C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)C[C@H]3O[C@]132	ATLJNLYIJOCWJE-CWMZOUAVSA-N
9798973	CHEMBL353759	Nc1nc(-c2nn(Cc3ccccc3F)c3ncccc23)ncc1C1CC1	ATOAHNRJAXSBOR-UHFFFAOYSA-N
2096	CHEMBL5308393	C=CCC1(O)CCC2C3CCC4=CCCCC4C3CCC21C	ATXHVCQZZJYMCF-UHFFFAOYSA-N
137601	CHEMBL116159	CCCc1ccc(C(=O)O)cc1	ATZHGRNFEFVDDJ-UHFFFAOYSA-N
20058	CHEMBL2107381	CC(=O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O	AUFUWRKPQLGTGF-FMKGYKFTSA-N
91518	CHEMBL2005379	CC(=O)OC[C@]12CCC(C)=C[C@H]1O[C@@H]1[C@H](O)[C@@H](OC(C)=O)[C@@]2(C)[C@@]12CO2	AUGQEEXBDZWUJY-ZLJUKNTDSA-N
70788951	CHEMBL1366	CC[P+](CC)(CC)[Au-]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O	AUJRCFUBUPVWSZ-XTZHGVARSA-M
6857732	CHEMBL503868	CSC1SC[C@H]2C(=O)N(C)[C@@H](C(C)C)C(=O)OC[C@@H](NC(=O)c3cnc4ccccc4n3)C(=O)N[C@@H](C)C(=O)N(C)[C@@H]1C(=O)N(C)[C@@H](C(C)C)C(=O)OC[C@@H](NC(=O)c1cnc3ccccc3n1)C(=O)N[C@@H](C)C(=O)N2C	AUJXLBOHYWTPFV-VITLIGDRSA-N
46901937	CHEMBL1214066	COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1OCCOCCN(C)C	AULLUGALUBVBDD-UHFFFAOYSA-N
53472153	CHEMBL2069623	Nc1ncnc2c1c(COc1cccc(Cl)c1)nn2C1CCOCC1	AUMDBEHGJRZSOO-UHFFFAOYSA-N
6759	CHEMBL1397833	Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@@H](O)[C@@H](O)[C@@H](O)CO)c2cc1C	AUNGANRZJHBGPY-MBNYWOFBSA-N
31402	CHEMBL210952	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	AURFZBICLPNKBZ-YZRLXODZSA-N
92786	CHEMBL207538	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	AURFZBICLPNKBZ-SYBPFIFISA-N
5702048	CHEMBL5308426	CC[C@H]1CN2CCc3cc(OC)c(OC)cc3C2C[C@@H]1CC1NCCc2cc(OC)c(OC)cc21	AUVVAXYIELKVAI-VXNUJMKFSA-N
160020	CHEMBL4303571	c1cc2c(cc1C1CCCCC1)c1c3n2CCNC3CCC1	AUXCHYJDVJZEPG-UHFFFAOYSA-N
71212	CHEMBL557	N[C@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O	AUYYCJSJGJYCDS-GFCCVEGCSA-N
24867454		N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]	AUYYCJSJGJYCDS-LBPRGKRZSA-M
3117	CHEMBL964	CCN(CC)C(=S)SSC(=S)N(CC)CC	AUZONCFQVSMFAP-UHFFFAOYSA-N
73303	CHEMBL491571	C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12	AVAACINZEOAHHE-VFZPANTDSA-N
44195571	CHEMBL1195136	CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](OC(=O)CN)CC4)c3)c2C1	AVDSOVJPJZVBTC-CTYIDZIISA-N
9834591	CHEMBL375611	N[C@@]1(C(=O)O)CS(=O)(=O)[C@H]2[C@H](C(=O)O)[C@H]21	AVDUGNCTZRCAHH-MDASVERJSA-N
11496610	CHEMBL474991	CC(C)(C)c1ccc(-c2nc3cccc(N4CCN(Cc5ccc6nccnc6c5)CC4)c3[nH]2)cc1	AVEVJMZJJJDOCI-UHFFFAOYSA-N
2167221	CHEMBL4303598	COC(=O)C1=C(C)N(C)C(C)=C(C(=O)OC)C1c1ccc(C(F)(F)F)cc1	AVFYPHPSIBAAME-UHFFFAOYSA-N
640430		CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-]	AVKUERGKIZMTKX-NJBDSQKTSA-M
3278	CHEMBL456	C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl	AVOLMBLBETYQHX-UHFFFAOYSA-N
71656520	CHEMBL3356976	O=C(OC(C(F)(F)F)C(F)(F)F)N1CCN(Cc2cccc(Oc3ccccc3)c2)CC1	AVSCNEOUWSVZEY-UHFFFAOYSA-N
19667	CHEMBL1788404	C[N+](C)(CCOc1ccccc1)Cc1ccccc1	AVWWVJUMXRXPNF-UHFFFAOYSA-N
56963315	CHEMBL3188597	O=C(O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2ccccn2)n1	AVZCPICCWKMZDT-UHFFFAOYSA-N
51037431	CHEMBL2391504	Fc1ccc(CNc2ncnc3ccc(F)cc23)cc1	AWIVHRPYFSSVOG-UHFFFAOYSA-N
71699712	CHEMBL3823931	CN(C)C(=O)Nc1cccc(-c2ccc(N(C)C)cc2)c1	AWOPBSAJHCUSAS-UHFFFAOYSA-N
11687376	CHEMBL466517	NS(=O)(=O)NCc1csc2ccccc12	AWSKBQNOSRREEY-UHFFFAOYSA-N
71621663	CHEMBL3417243	Nc1ccn([C@@H]2O[C@@](CO)(CCl)[C@@H](O)[C@H]2F)c(=O)n1	AWSRKKBIPSQHOJ-IBCQBUCCSA-N
6950804		CC(C)(O)CC(=O)[O-]	AXFYFNCPONWUHW-UHFFFAOYSA-M
8042	CHEMBL207602	CCCCCCCCCCCCCC(=O)OC(C)C	AXISYYRBXTVTFY-UHFFFAOYSA-N
11179267	CHEMBL158784	C/N=C(/NS(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1	AXJQVVLKUYCICH-UHFFFAOYSA-N
71781	CHEMBL18972	OC(c1ccccc1)C1CCN(CCc2ccccc2)CC1	AXNGJCOYCMDPQG-UHFFFAOYSA-N
3463933	CHEMBL2363137	Cc1cc([N+](=O)[O-])ccc1NS(=O)(=O)c1cc(Cl)ccc1Cl	AXNUEXXEQGQWPA-UHFFFAOYSA-N
6857783	CHEMBL3039196	C/C=C(/C)C(=O)O[C@@H]1[C@H](OC(C)=O)[C@@]2(CO)C(CC1(C)C)C1=CCC3[C@@]4(C)CC[C@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@](C)(CO)C4CC[C@@]3(C)[C@]1(C)C[C@H]2O	AXNVHPCVMSNXNP-LGWBRZJHSA-N
5314	CHEMBL703	C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C	AXOIZCJOOAYSMI-UHFFFAOYSA-N
176167	CHEMBL300138	Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21	AXRCEOKUDYDWLF-UHFFFAOYSA-N
148192	CHEMBL1163	COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C	AXRYRYVKAWYZBR-GASGPIRDSA-N
51042438	CHEMBL3137336	Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl	AXTAPYRUEKNRBA-JTQLQIEISA-N
16760063	CHEMBL89768	CN(C)C(=O)CCSC(SCCC(=O)[O-])c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1	AXUZQJFHDNNPFG-UXBLZVDNSA-M
25227462	CHEMBL3128043	Cc1nc(Nc2n[nH]c3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1	AYCPARAPKDAOEN-LJQANCHMSA-N
1132	CHEMBL1236376	Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1	AYEKOFBPNLCAJY-UHFFFAOYSA-O
21626088	CHEMBL4303575	CC1(C)[C@H]2CC[C@]1(C)[C@@H](O)[C@H]2O	AYEOSGBMQHXVER-AZQAYCESSA-N
98046306	CHEMBL4303371	CC1(C)[C@H]2CC[C@@]1(C)[C@H](O)[C@@H]2O	AYEOSGBMQHXVER-WHQQTDPMSA-N
205	CHEMBL30037	CC(O)C(N)C(=O)O	AYFVYJQAPQTCCC-UHFFFAOYSA-N
6288	CHEMBL291747	C[C@@H](O)[C@H](N)C(=O)O	AYFVYJQAPQTCCC-GBXIJSLDSA-N
45114154		CS(=O)(=O)c1ccc(C(O)[C@H](CF)NC(=O)C(Cl)Cl)cc1	AYIRNRDRBQJXIF-RGURZIINSA-N
24996872	CHEMBL3187503	CC(C)c1noc(N2CCC(COc3ccc(-c4ccc(S(C)(=O)=O)cc4)nc3)CC2)n1	AYJRTVVIBJSSKN-UHFFFAOYSA-N
5281222	CHEMBL128000	O=C(/C=C/c1ccc(O)c(O)c1)c1ccc(O)cc1O	AYMYWHCQALZEGT-ORCRQEGFSA-N
969470	CHEMBL1622371	CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(CC)CC)c1ccccc1CC2	AYQBYSPEGRYKFA-UHFFFAOYSA-N
6505803		C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O	AYUNIORJHRXIBJ-TXHRRWQRSA-N
5486971	CHEMBL1059	CC(C)C[C@H](CN)CC(=O)O	AYXYPKUFHZROOJ-ZETCQYMHSA-N
2419	CHEMBL13647	COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1	AYYCFGDXLUPJAQ-UHFFFAOYSA-N
25019940	CHEMBL1910936	O=C(CN1C(=O)C2(CCCC2)NC[C@H]1c1cc(F)cc(F)c1)Nc1ccc2c(c1)C[C@@]1(C2)C(=O)Nc2ncccc21	AZAANWYREOQRFB-SETSBSEESA-N
11581936	CHEMBL562318	Cn1cc(-c2ccncc2)c(-c2ccc(OCc3ccc4ccccc4n3)cc2)n1	AZEXWHKOMMASPA-UHFFFAOYSA-N
979718	CHEMBL4212818	O=C(Nc1c(-c2cccs2)nc2ccccn12)c1ccc(Cl)cc1	AZKMWHRDICVYEI-UHFFFAOYSA-N
442424	CHEMBL459016	COC(=O)C1=CO[C@@H](O)[C@@H]2C(CO)=CC[C@H]12	AZKVWQKMDGGDSV-BCMRRPTOSA-N
45114068		CCC(C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](OC3C[C@H](OC)C(O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2	AZSNMRSAGSSBNP-ONDMGMIHSA-N
4307629	CHEMBL610463	CC(C)C(C(=O)Nc1nccs1)c1ccc(Cl)cc1	AZYDQCGCBQYFSE-UHFFFAOYSA-N
135418373	CHEMBL188528	Oc1ccc(-c2nc3cc(O)cc(Br)c3o2)cc1	BAAILVWEAXFTSF-UHFFFAOYSA-N
4615	CHEMBL13828	O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1	BAINIUMDFURPJM-UHFFFAOYSA-N
44480399	CHEMBL4303214	CNC(=O)c1c(C)oc2cc(Oc3ncnc4cc(OC)c(OC)cc34)ccc12	BALLNEJQLSTPIO-UHFFFAOYSA-N
3570748	CHEMBL166161	COC1(CS(=O)c2ccccc2)CCN(CCc2c[nH]c3ccc(F)cc23)CC1	BANYJBHWTOJQDU-UHFFFAOYSA-N
44453327	CHEMBL255408	O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@@H]1CCN(Cc2ccc(Cl)cc2)C1	BAOQJSULMWXFRK-GOSISDBHSA-N
10294813	CHEMBL191958	CNCCn1c(=O)c2cc(OC)c(OC)cc2c2cnc3cc4c(cc3c21)OCO4	BAORCAMWLWRZQG-UHFFFAOYSA-N
71485	CHEMBL3185084	OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl	BAQAVOSOZGMPRM-QBMZZYIRSA-N
6604934	CHEMBL580421	CC1(C)C(=O)N=C2C1=C(O)C(=O)c1ccccc12	BAQXWJQSUXZVIP-UHFFFAOYSA-N
135413538	CHEMBL1199324	C[C@@H](O[C@H]1OCCN(Cc2nn(P(=O)(O)O)c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1	BARDROPHSZEBKC-OITMNORJSA-N
71522234	CHEMBL4301645	c1ccc([C@@H]2C[C@H]2NC2CCNCC2)cc1	BASFYRLYJAZPPL-UONOGXRCSA-N
24771824	CHEMBL1651534	O=C(Nc1cccnn1)N1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1	BATCTBJIJJEPHM-UHFFFAOYSA-N
1534	CHEMBL106322	CC1CCN=C(N)S1	BATVOUKHGLKDGQ-UHFFFAOYSA-N
5892	CHEMBL1234613	NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1	BAWFJGJZGIEFAR-NNYOXOHSSA-N
65649	CHEMBL2104853	O=C1NCCNC1c1cccs1	BBACKDMGYMXYLE-UHFFFAOYSA-N
3010818	CHEMBL231813	CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1	BBAWEDCPNXPBQM-GDEBMMAJSA-N
25051	CHEMBL1412614	N=c1ccn2c(n1)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]12	BBDAGFIXKZCXAH-CCXZUQQUSA-N
60182388	CHEMBL2385591	c1cc(-c2cnn3cc(-c4ccc(N5CCNCC5)cc4)cnc23)c2cccnc2c1	BBDGBGOVJPEFBT-UHFFFAOYSA-N
53246986	CHEMBL4303379	C[C@H](N)C(=O)N[C@@]1(C(=O)O)C[C@@H](Sc2nnc[nH]2)[C@H]2[C@H](C(=O)O)[C@H]21	BBGHHIUQOKQCBW-LDZWZCGGSA-N
42639643	CHEMBL3769414	CN1C(=O)c2c(nn(Cc3ccc(-c4cccc(F)n4)cc3)c2Nc2ccccc2)N2C1=N[C@@H]1CCC[C@@H]12	BBIPVJCGIASXJB-PKTZIBPZSA-N
16195554	CHEMBL1610008	O=C(O)c1ccc(N2C(=O)/C(=C/c3ccc(-c4ccc([N+](=O)[O-])cc4)o3)C=C2c2ccccc2)cc1	BBQRBOIMSKMFFO-LTGZKZEYSA-N
60202647	CHEMBL5207533	C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)nc32)CC1	BBUVDDPUURMFOX-SAABIXHNSA-N
56956240	CHEMBL3186656	Cc1cnc(-c2cc(N3CCN(C(=O)CCS(C)(=O)=O)CC3)ncc2Cl)c(C)c1	BBVNTTZIOTWDSV-UHFFFAOYSA-N
452192	CHEMBL2010412	C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.Nc1ccc2cc3ccc(N)cc3nc2c1	BCBIBQWDFMQRSJ-UHFFFAOYSA-O
71616	CHEMBL638	C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F	BCEHBSKCWLPMDN-MGPLVRAMSA-N
208908	CHEMBL554	CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1	BCFGMOOMADDAQU-UHFFFAOYSA-N
3696	CHEMBL11	CN(C)CCCN1c2ccccc2CCc2ccccc21	BCGWQEUPMDMJNV-UHFFFAOYSA-N
1560402	CHEMBL494325	C=CCNc1ncnc2ccc(Br)cc12	BCPOLXUSCUFDGE-UHFFFAOYSA-N
4820	CHEMBL163238	Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2	BCQTVJKBTWGHCX-UHFFFAOYSA-N
71721648	CHEMBL3951811	CNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2OC)CCC[C@H](N2CCN(CCO)CC2)C3)ncc1Cl	BCSHRERPHLTPEE-NRFANRHFSA-N
129989	CHEMBL43383	CCN(CC)CCCCC1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1	BCUGCHZRMKTPMU-UHFFFAOYSA-N
24779724	CHEMBL1236107	Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1	BCZUAADEACICHN-UHFFFAOYSA-N
6918236	CHEMBL452461	O=c1c2c(c1=O)N(CCP(=O)(O)O)CCCN2	BDABGOLMYNHHTR-UHFFFAOYSA-N
58731511		CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21	BDBMLMBYCXNVMC-UHFFFAOYSA-M
3248571	CHEMBL60264	COc1ccc(NS(=O)(=O)c2ccc(I)cc2)cc1N1CCN(C)CC1	BDHMSYNBSBZCAF-UHFFFAOYSA-N
2266	CHEMBL1238	O=C(O)CCCCCCCC(=O)O	BDJRBEYXGGNYIS-UHFFFAOYSA-N
3086618	CHEMBL27507	c1ccc(C(O[C@@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1	BDNFQGRSKSQXRI-XMMPIXPASA-N
6918178	CHEMBL1200908	CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C	BDSYKGHYMJNPAB-LICBFIPMSA-N
216345	CHEMBL211045	COc1ccc(C2=NC(c3ccc(Cl)cc3)C(c3ccc(Cl)cc3)N2C(=O)N2CCNC(=O)C2)c(OC(C)C)c1	BDUHCSBCVGXTJM-UHFFFAOYSA-N
5950212	CHEMBL29811	C/C(=C\C(N)C(=O)O)CP(=O)(O)O	BDYHNCZIGYIOGJ-DUXPYHPUSA-N
19529	CHEMBL1334860	CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1	BDYYDXJSHYEDGB-UHFFFAOYSA-N
4766	CHEMBL258921	O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21	BELBBZDIHDAJOR-UHFFFAOYSA-N
66555680	CHEMBL3907479	Cc1nc2ccc(-n3ncc(C(=O)c4cc5ccccc5[nH]4)c3N)cc2[nH]1	BEMNJULZEQTDJY-UHFFFAOYSA-N
72081	CHEMBL2135460	NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O	BENFXAYNYRLAIU-QSVFAHTRSA-N
5282339	CHEMBL1624302	Nc1nc(-c2ccc(Cl)c(Cl)c2)c(-c2ccncc2)s1	BEPGKLOHQTXUHX-UHFFFAOYSA-N
